date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
12:42:13	79444/79444	---M--	200	added ('OK')	text/html	etag:%2213654-5c4f5067e2242%22	https://themesbrand.com/minia/layouts/assets/fonts/fa-solid-900.woff2	C:/Webs/TemplateMania/themesbrand.com/minia/layouts/assets/fonts/fa-solid-900.html	(from https://themesbrand.com/minia/layouts/assets/css/icons.min.css)
12:42:14	202616/202616	---M--	200	added ('OK')	application/font-sfnt	etag:%2231778-5c4f5067e2242%22	https://themesbrand.com/minia/layouts/assets/fonts/fa-solid-900.ttf	C:/Webs/TemplateMania/themesbrand.com/minia/layouts/assets/fonts/fa-solid-900.ttf	(from https://themesbrand.com/minia/layouts/assets/css/icons.min.css)
12:42:14	40522/40522	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%229e4a-5c4f5067de3c1%22	https://themesbrand.com/minia/layouts/assets/fonts/dripicons-v2.eot	C:/Webs/TemplateMania/themesbrand.com/minia/layouts/assets/fonts/dripicons-v2.eot	(from https://themesbrand.com/minia/layouts/assets/css/icons.min.css)
12:42:14	40522/40522	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%229e4a-5c4f5067de3c1%22	https://themesbrand.com/minia/layouts/assets/fonts/dripicons-v2.eot?	C:/Webs/TemplateMania/themesbrand.com/minia/layouts/assets/fonts/dripicons-v2d41d.eot	(from https://themesbrand.com/minia/layouts/assets/css/icons.min.css)
12:42:15	26004/26004	---M--	200	added ('OK')	application/font-woff	etag:%226594-5c4f5067e0301%22	https://themesbrand.com/minia/layouts/assets/fonts/dripicons-v2.woff	C:/Webs/TemplateMania/themesbrand.com/minia/layouts/assets/fonts/dripicons-v2.woff	(from https://themesbrand.com/minia/layouts/assets/css/icons.min.css)
12:42:15	897426/897426	---M--	200	added ('OK')	image/svg+xml	etag:%22db192-5c4f5067e2242%22	https://themesbrand.com/minia/layouts/assets/fonts/fa-solid-900.svg	C:/Webs/TemplateMania/themesbrand.com/minia/layouts/assets/fonts/fa-solid-900.svg	(from https://themesbrand.com/minia/layouts/assets/css/icons.min.css)
12:42:15	40348/40348	---M--	200	added ('OK')	application/font-sfnt	etag:%229d9c-5c4f5067e0301%22	https://themesbrand.com/minia/layouts/assets/fonts/dripicons-v2.ttf	C:/Webs/TemplateMania/themesbrand.com/minia/layouts/assets/fonts/dripicons-v2.ttf	(from https://themesbrand.com/minia/layouts/assets/css/icons.min.css)
12:42:15	99368/99368	---M--	200	added ('OK')	image/svg+xml	etag:%2218428-5c4f5067e0301%22	https://themesbrand.com/minia/layouts/assets/fonts/dripicons-v2.svg	C:/Webs/TemplateMania/themesbrand.com/minia/layouts/assets/fonts/dripicons-v2.svg	(from https://themesbrand.com/minia/layouts/assets/css/icons.min.css)
12:42:16	9198/9198	---M--	200	added ('OK')	image/jpeg	etag:%2223ee-5c4f5067eaee5%22	https://themesbrand.com/minia/layouts/assets/images/users/avatar-2.jpg	C:/Webs/TemplateMania/themesbrand.com/minia/layouts/assets/images/users/avatar-2.jpg	(from https://themesbrand.com/minia/layouts/apps-contacts-profile.html)
12:42:16	88276/88276	---M--	200	added ('OK')	image/jpeg	etag:%22158d4-5c4f5067eaee5%22	https://themesbrand.com/minia/layouts/assets/images/small/img-3.jpg	C:/Webs/TemplateMania/themesbrand.com/minia/layouts/assets/images/small/img-3.jpg	(from https://themesbrand.com/minia/layouts/apps-contacts-profile.html)
12:42:17	68702/68702	---M--	200	added ('OK')	image/jpeg	etag:%2210c5e-5c4f5067eaee5%22	https://themesbrand.com/minia/layouts/assets/images/small/img-5.jpg	C:/Webs/TemplateMania/themesbrand.com/minia/layouts/assets/images/small/img-5.jpg	(from https://themesbrand.com/minia/layouts/apps-contacts-profile.html)
12:42:17	231/231	---M-Z	200	added ('OK')	application/javascript	etag:%22e7-5c4f5067ece26-gzip%22	https://themesbrand.com/minia/layouts/assets/js/pages/pass-addon.init.js	C:/Webs/TemplateMania/themesbrand.com/minia/layouts/assets/js/pages/pass-addon.init.js	(from https://themesbrand.com/minia/layouts/auth-logout.html)
12:42:18	257503/257503	---M--	200	added ('OK')	image/jpeg	etag:%223eddf-5c4f5067e9f45%22	https://themesbrand.com/minia/layouts/assets/images/small/img-1.jpg	C:/Webs/TemplateMania/themesbrand.com/minia/layouts/assets/images/small/img-1.jpg	(from https://themesbrand.com/minia/layouts/apps-contacts-profile.html)
12:42:18	14357/14357	---M-Z	200	added ('OK')	text/css	etag:%223815-5c4f5067f0ca7-gzip%22	https://themesbrand.com/minia/layouts/assets/libs/@fullcalendar/core/main.min.css	C:/Webs/TemplateMania/themesbrand.com/minia/layouts/assets/libs/@fullcalendar/core/main.min.css	(from https://themesbrand.com/minia/layouts/apps-calendar.html)
12:42:18	1004/1004	---M-Z	200	added ('OK')	text/css	etag:%223ec-5c4f5067f0ca7-gzip%22	https://themesbrand.com/minia/layouts/assets/libs/@fullcalendar/daygrid/main.min.css	C:/Webs/TemplateMania/themesbrand.com/minia/layouts/assets/libs/@fullcalendar/daygrid/main.min.css	(from https://themesbrand.com/minia/layouts/apps-calendar.html)
12:42:19	416/416	---M-Z	200	added ('OK')	text/css	etag:%221a0-5c4f5067efd07-gzip%22	https://themesbrand.com/minia/layouts/assets/libs/@fullcalendar/bootstrap/main.min.css	C:/Webs/TemplateMania/themesbrand.com/minia/layouts/assets/libs/@fullcalendar/bootstrap/main.min.css	(from https://themesbrand.com/minia/layouts/apps-calendar.html)
12:42:19	3377/3377	---M-Z	200	added ('OK')	text/css	etag:%22d31-5c4f5067f1c48-gzip%22	https://themesbrand.com/minia/layouts/assets/libs/@fullcalendar/timegrid/main.min.css	C:/Webs/TemplateMania/themesbrand.com/minia/layouts/assets/libs/@fullcalendar/timegrid/main.min.css	(from https://themesbrand.com/minia/layouts/apps-calendar.html)
12:42:19	17980/17980	---M--	200	added ('OK')	image/svg+xml	etag:%22463c-5c4f5067eaee5%22	https://themesbrand.com/minia/layouts/assets/images/undraw-calendar.svg	C:/Webs/TemplateMania/themesbrand.com/minia/layouts/assets/images/undraw-calendar.svg	(from https://themesbrand.com/minia/layouts/apps-calendar.html)
12:42:20	127416/127416	---M-Z	200	added ('OK')	application/javascript	etag:%221f1b8-5c4f5067f0ca7-gzip%22	https://themesbrand.com/minia/layouts/assets/libs/@fullcalendar/core/main.min.js	C:/Webs/TemplateMania/themesbrand.com/minia/layouts/assets/libs/@fullcalendar/core/main.min.js	(from https://themesbrand.com/minia/layouts/apps-calendar.html)
12:42:20	1650/1650	---M-Z	200	added ('OK')	application/javascript	etag:%22672-5c4f5067efd07-gzip%22	https://themesbrand.com/minia/layouts/assets/libs/@fullcalendar/bootstrap/main.min.js	C:/Webs/TemplateMania/themesbrand.com/minia/layouts/assets/libs/@fullcalendar/bootstrap/main.min.js	(from https://themesbrand.com/minia/layouts/apps-calendar.html)
12:42:20	28238/28238	---M-Z	200	added ('OK')	application/javascript	etag:%226e4e-5c4f5067f1c48-gzip%22	https://themesbrand.com/minia/layouts/assets/libs/@fullcalendar/daygrid/main.min.js	C:/Webs/TemplateMania/themesbrand.com/minia/layouts/assets/libs/@fullcalendar/daygrid/main.min.js	(from https://themesbrand.com/minia/layouts/apps-calendar.html)
12:42:21	25180/25180	---M-Z	200	added ('OK')	application/javascript	etag:%22625c-5c4f5067f1c48-gzip%22	https://themesbrand.com/minia/layouts/assets/libs/@fullcalendar/timegrid/main.min.js	C:/Webs/TemplateMania/themesbrand.com/minia/layouts/assets/libs/@fullcalendar/timegrid/main.min.js	(from https://themesbrand.com/minia/layouts/apps-calendar.html)
12:42:21	36208/36208	---M-Z	200	added ('OK')	application/javascript	etag:%228d70-5c4f5067f1c48-gzip%22	https://themesbrand.com/minia/layouts/assets/libs/@fullcalendar/interaction/main.min.js	C:/Webs/TemplateMania/themesbrand.com/minia/layouts/assets/libs/@fullcalendar/interaction/main.min.js	(from https://themesbrand.com/minia/layouts/apps-calendar.html)
12:42:22	2610/2610	---M-Z	200	added ('OK')	application/javascript	etag:%22a32-5c4f5067eaee5-gzip%22	https://themesbrand.com/minia/layouts/assets/js/pages/calendar.init.js	C:/Webs/TemplateMania/themesbrand.com/minia/layouts/assets/js/pages/calendar.init.js	(from https://themesbrand.com/minia/layouts/apps-calendar.html)
12:42:22	9093/9093	---M--	200	added ('OK')	image/jpeg	etag:%222385-5c4f5067eaee5%22	https://themesbrand.com/minia/layouts/assets/images/users/avatar-4.jpg	C:/Webs/TemplateMania/themesbrand.com/minia/layouts/assets/images/users/avatar-4.jpg	(from https://themesbrand.com/minia/layouts/apps-chat.html)
12:42:22	11096/11096	---M--	200	added ('OK')	image/jpeg	etag:%222b58-5c4f5067eaee5%22	https://themesbrand.com/minia/layouts/assets/images/users/avatar-5.jpg	C:/Webs/TemplateMania/themesbrand.com/minia/layouts/assets/images/users/avatar-5.jpg	(from https://themesbrand.com/minia/layouts/apps-chat.html)
12:42:23	67537/67537	---M--	200	added ('OK')	image/jpeg	etag:%22107d1-5c4f5067e9f45%22	https://themesbrand.com/minia/layouts/assets/images/small/img-2.jpg	C:/Webs/TemplateMania/themesbrand.com/minia/layouts/assets/images/small/img-2.jpg	(from https://themesbrand.com/minia/layouts/apps-chat.html)
12:42:23	166/166	---M-Z	200	added ('OK')	application/javascript	etag:%22a6-5c4f5067ebe86-gzip%22	https://themesbrand.com/minia/layouts/assets/js/pages/email-editor.init.js	C:/Webs/TemplateMania/themesbrand.com/minia/layouts/assets/js/pages/email-editor.init.js	(from https://themesbrand.com/minia/layouts/apps-email-inbox.html)
12:42:24	113485/113485	---M--	200	added ('OK')	image/jpeg	etag:%221bb4d-5c4f5067eaee5%22	https://themesbrand.com/minia/layouts/assets/images/small/img-4.jpg	C:/Webs/TemplateMania/themesbrand.com/minia/layouts/assets/images/small/img-4.jpg	(from https://themesbrand.com/minia/layouts/apps-email-read.html)
12:42:24	719479/719479	---MCZ	200	added ('OK')	application/javascript	etag:%22afa77-5c4f5067eed67-gzip%22	https://themesbrand.com/minia/layouts/assets/libs/@ckeditor/ckeditor5-build-classic/build/ckeditor.js	C:/Webs/TemplateMania/themesbrand.com/minia/layouts/assets/libs/@ckeditor/ckeditor5-build-classic/build/ckeditor.js	(from https://themesbrand.com/minia/layouts/apps-email-inbox.html)
12:42:27	16166/16166	---M-Z	200	added ('OK')	text/css	etag:%223f26-5f33b9467be62-gzip%22	https://themesbrand.com/minia/layouts/assets/libs/flatpickr/flatpickr.min.css	C:/Webs/TemplateMania/themesbrand.com/minia/layouts/assets/libs/flatpickr/flatpickr.min.css	(from https://themesbrand.com/minia/layouts/apps-invoices-list.html)
12:42:27	10966/10966	---M-Z	200	added ('OK')	text/css	etag:%222ad6-5f33b9466c462-gzip%22	https://themesbrand.com/minia/layouts/assets/libs/datatables.net-bs4/css/dataTables.bootstrap4.min.css	C:/Webs/TemplateMania/themesbrand.com/minia/layouts/assets/libs/datatables.net-bs4/css/dataTables.bootstrap4.min.css	(from https://themesbrand.com/minia/layouts/apps-invoices-list.html)
12:42:27	4301/4301	---M-Z	200	added ('OK')	text/css	etag:%2210cd-5f33b9466e3a2-gzip%22	https://themesbrand.com/minia/layouts/assets/libs/datatables.net-responsive-bs4/css/responsive.bootstrap4.min.css	C:/Webs/TemplateMania/themesbrand.com/minia/layouts/assets/libs/datatables.net-responsive-bs4/css/responsive.bootstrap4.min.css	(from https://themesbrand.com/minia/layouts/apps-invoices-list.html)
12:42:28	50679/50679	---M-Z	200	added ('OK')	application/javascript	etag:%22c5f7-5f33b9467ce02-gzip%22	https://themesbrand.com/minia/layouts/assets/libs/flatpickr/flatpickr.min.js	C:/Webs/TemplateMania/themesbrand.com/minia/layouts/assets/libs/flatpickr/flatpickr.min.js	(from https://themesbrand.com/minia/layouts/apps-invoices-list.html)
12:42:29	86285/86285	---M-Z	200	added ('OK')	application/javascript	etag:%221510d-5f33b9466f342-gzip%22	https://themesbrand.com/minia/layouts/assets/libs/datatables.net/js/jquery.dataTables.min.js	C:/Webs/TemplateMania/themesbrand.com/minia/layouts/assets/libs/datatables.net/js/jquery.dataTables.min.js	(from https://themesbrand.com/minia/layouts/apps-invoices-list.html)
12:42:30	2142/2142	---M-Z	200	added ('OK')	application/javascript	etag:%2285e-5f33b9466c462-gzip%22	https://themesbrand.com/minia/layouts/assets/libs/datatables.net-bs4/js/dataTables.bootstrap4.min.js	C:/Webs/TemplateMania/themesbrand.com/minia/layouts/assets/libs/datatables.net-bs4/js/dataTables.bootstrap4.min.js	(from https://themesbrand.com/minia/layouts/apps-invoices-list.html)
12:42:30	14589/14589	---M-Z	200	added ('OK')	application/javascript	etag:%2238fd-5f33b9466e3a2-gzip%22	https://themesbrand.com/minia/layouts/assets/libs/datatables.net-responsive/js/dataTables.responsive.min.js	C:/Webs/TemplateMania/themesbrand.com/minia/layouts/assets/libs/datatables.net-responsive/js/dataTables.responsive.min.js	(from https://themesbrand.com/minia/layouts/apps-invoices-list.html)
12:42:31	1285/1285	---M-Z	200	added ('OK')	application/javascript	etag:%22505-5f33b9466e3a2-gzip%22	https://themesbrand.com/minia/layouts/assets/libs/datatables.net-responsive-bs4/js/responsive.bootstrap4.min.js	C:/Webs/TemplateMania/themesbrand.com/minia/layouts/assets/libs/datatables.net-responsive-bs4/js/responsive.bootstrap4.min.js	(from https://themesbrand.com/minia/layouts/apps-invoices-list.html)
12:42:31	210/210	---M-Z	200	added ('OK')	application/javascript	etag:%22d2-5c67448880e52-gzip%22	https://themesbrand.com/minia/layouts/assets/js/pages/invoices-list.init.js	C:/Webs/TemplateMania/themesbrand.com/minia/layouts/assets/js/pages/invoices-list.init.js	(from https://themesbrand.com/minia/layouts/apps-invoices-list.html)
12:42:32	9705/9705	---M--	200	added ('OK')	image/jpeg	etag:%2225e9-5c4f5067eaee5%22	https://themesbrand.com/minia/layouts/assets/images/users/avatar-8.jpg	C:/Webs/TemplateMania/themesbrand.com/minia/layouts/assets/images/users/avatar-8.jpg	(from https://themesbrand.com/minia/layouts/apps-contacts-grid.html)
12:42:32	7763/7763	---M--	200	added ('OK')	image/jpeg	etag:%221e53-5c4f5067eaee5%22	https://themesbrand.com/minia/layouts/assets/images/users/avatar-9.jpg	C:/Webs/TemplateMania/themesbrand.com/minia/layouts/assets/images/users/avatar-9.jpg	(from https://themesbrand.com/minia/layouts/apps-contacts-grid.html)
12:42:33	144/144	---M-Z	200	added ('OK')	application/javascript	etag:%2290-5c4f5067eaee5-gzip%22	https://themesbrand.com/minia/layouts/assets/js/pages/datatable-pages.init.js	C:/Webs/TemplateMania/themesbrand.com/minia/layouts/assets/js/pages/datatable-pages.init.js	(from https://themesbrand.com/minia/layouts/apps-contacts-list.html)
12:42:34	70967/70967	---M--	200	added ('OK')	image/jpeg	etag:%2211537-5c4f5067eaee5%22	https://themesbrand.com/minia/layouts/assets/images/small/img-7.jpg	C:/Webs/TemplateMania/themesbrand.com/minia/layouts/assets/images/small/img-7.jpg	(from https://themesbrand.com/minia/layouts/apps-blog-list.html)
12:42:34	44365/44365	---M--	200	added ('OK')	image/jpeg	etag:%22ad4d-5c4f5067eaee5%22	https://themesbrand.com/minia/layouts/assets/images/small/img-6.jpg	C:/Webs/TemplateMania/themesbrand.com/minia/layouts/assets/images/small/img-6.jpg	(from https://themesbrand.com/minia/layouts/apps-blog-list.html)
12:42:35	320/320	---M-Z	200	added ('OK')	application/javascript	etag:%22140-5c4f5067ece26-gzip%22	https://themesbrand.com/minia/layouts/assets/js/pages/validation.init.js	C:/Webs/TemplateMania/themesbrand.com/minia/layouts/assets/js/pages/validation.init.js	(from https://themesbrand.com/minia/layouts/auth-register.html)
12:42:36	274/274	---M-Z	200	added ('OK')	application/javascript	etag:%22112-5d200af1c363b-gzip%22	https://themesbrand.com/minia/layouts/assets/js/pages/two-step-verification.init.js	C:/Webs/TemplateMania/themesbrand.com/minia/layouts/assets/js/pages/two-step-verification.init.js	(from https://themesbrand.com/minia/layouts/auth-two-step-verification.html)
12:42:36	13871/13871	---M-Z	200	added ('OK')	text/css	etag:%22362f-5c4f506818d55-gzip%22	https://themesbrand.com/minia/layouts/assets/libs/swiper/swiper-bundle.min.css	C:/Webs/TemplateMania/themesbrand.com/minia/layouts/assets/libs/swiper/swiper-bundle.min.css	(from https://themesbrand.com/minia/layouts/pages-comingsoon.html)
12:42:38	295559/295559	---M--	200	added ('OK')	image/jpeg	etag:%2248287-5c4f5067e8004%22	https://themesbrand.com/minia/layouts/assets/images/bg-1.jpg	C:/Webs/TemplateMania/themesbrand.com/minia/layouts/assets/images/bg-1.jpg	(from https://themesbrand.com/minia/layouts/pages-comingsoon.html)
12:42:39	5339/5339	---M-Z	200	added ('OK')	application/javascript	etag:%2214db-5c4f50680b291-gzip%22	https://themesbrand.com/minia/layouts/assets/libs/jquery-countdown/jquery.countdown.min.js	C:/Webs/TemplateMania/themesbrand.com/minia/layouts/assets/libs/jquery-countdown/jquery.countdown.min.js	(from https://themesbrand.com/minia/layouts/pages-comingsoon.html)
12:42:39	145446/145446	---M-Z	200	added ('OK')	application/javascript	etag:%2223826-5c4f506818d55-gzip%22	https://themesbrand.com/minia/layouts/assets/libs/swiper/swiper-bundle.min.js	C:/Webs/TemplateMania/themesbrand.com/minia/layouts/assets/libs/swiper/swiper-bundle.min.js	(from https://themesbrand.com/minia/layouts/pages-comingsoon.html)
12:42:39	568841/568841	---M--	200	added ('OK')	image/jpeg	etag:%228ae09-5c4f5067e8fa4%22	https://themesbrand.com/minia/layouts/assets/images/bg-2.jpg	C:/Webs/TemplateMania/themesbrand.com/minia/layouts/assets/images/bg-2.jpg	(from https://themesbrand.com/minia/layouts/pages-comingsoon.html)
12:42:40	775/775	---M-Z	200	added ('OK')	application/javascript	etag:%22307-5c4f5067eaee5-gzip%22	https://themesbrand.com/minia/layouts/assets/js/pages/coming-soon.init.js	C:/Webs/TemplateMania/themesbrand.com/minia/layouts/assets/js/pages/coming-soon.init.js	(from https://themesbrand.com/minia/layouts/pages-comingsoon.html)
12:42:40	198027/198027	---M--	200	added ('OK')	image/png	etag:%223058b-5c4f5067e9f45%22	https://themesbrand.com/minia/layouts/assets/images/error-img.png	C:/Webs/TemplateMania/themesbrand.com/minia/layouts/assets/images/error-img.png	(from https://themesbrand.com/minia/layouts/pages-404.html)
12:42:41	605661/605661	---M--	200	added ('OK')	image/jpeg	etag:%2293ddd-5c4f5067e8fa4%22	https://themesbrand.com/minia/layouts/assets/images/bg-3.jpg	C:/Webs/TemplateMania/themesbrand.com/minia/layouts/assets/images/bg-3.jpg	(from https://themesbrand.com/minia/layouts/pages-comingsoon.html)
12:42:41	509/509	---M-Z	200	added ('OK')	application/javascript	etag:%221fd-5cd08418e1651-gzip%22	https://themesbrand.com/minia/layouts/assets/js/pages/alert.init.js	C:/Webs/TemplateMania/themesbrand.com/minia/layouts/assets/js/pages/alert.init.js	(from https://themesbrand.com/minia/layouts/ui-alerts.html)
12:42:41	24103/24103	---M-Z	200	added ('OK')	application/javascript	etag:%225e27-5cd08418e25f2-gzip%22	https://themesbrand.com/minia/layouts/assets/libs/masonry-layout/masonry.pkgd.min.js	C:/Webs/TemplateMania/themesbrand.com/minia/layouts/assets/libs/masonry-layout/masonry.pkgd.min.js	(from https://themesbrand.com/minia/layouts/ui-cards.html)
12:42:42	311/311	---M-Z	200	added ('OK')	application/javascript	etag:%22137-5cd08418e1651-gzip%22	https://themesbrand.com/minia/layouts/assets/js/pages/modal.init.js	C:/Webs/TemplateMania/themesbrand.com/minia/layouts/assets/js/pages/modal.init.js	(from https://themesbrand.com/minia/layouts/ui-modals.html)
12:42:42	1616/1616	---M-Z	200	added ('OK')	application/javascript	etag:%22650-5d200af1c269a-gzip%22	https://themesbrand.com/minia/layouts/assets/js/pages/bootstrap-toasts.init.js	C:/Webs/TemplateMania/themesbrand.com/minia/layouts/assets/js/pages/bootstrap-toasts.init.js	(from https://themesbrand.com/minia/layouts/ui-toasts.html)
12:42:43	9787/9787	---M--	200	added ('OK')	image/jpeg	etag:%22263b-5c4f5067eaee5%22	https://themesbrand.com/minia/layouts/assets/images/users/avatar-10.jpg	C:/Webs/TemplateMania/themesbrand.com/minia/layouts/assets/images/users/avatar-10.jpg	(from https://themesbrand.com/minia/layouts/ui-utilities.html)
12:42:43	13746/13746	---M-Z	200	added ('OK')	text/css	etag:%2235b2-5c4f506809350-gzip%22	https://themesbrand.com/minia/layouts/assets/libs/glightbox/css/glightbox.min.css	C:/Webs/TemplateMania/themesbrand.com/minia/layouts/assets/libs/glightbox/css/glightbox.min.css	(from https://themesbrand.com/minia/layouts/extended-lightbox.html)
12:42:44	55976/55976	---M-Z	200	added ('OK')	application/javascript	etag:%22daa8-5c4f506809350-gzip%22	https://themesbrand.com/minia/layouts/assets/libs/glightbox/js/glightbox.min.js	C:/Webs/TemplateMania/themesbrand.com/minia/layouts/assets/libs/glightbox/js/glightbox.min.js	(from https://themesbrand.com/minia/layouts/extended-lightbox.html)
12:42:44	184/184	---M-Z	200	added ('OK')	application/javascript	etag:%22b8-5c4f5067ebe86-gzip%22	https://themesbrand.com/minia/layouts/assets/js/pages/lightbox.init.js	C:/Webs/TemplateMania/themesbrand.com/minia/layouts/assets/js/pages/lightbox.init.js	(from https://themesbrand.com/minia/layouts/extended-lightbox.html)
12:42:45	4255/4255	---M-Z	200	added ('OK')	text/css	etag:%22109f-5c4f5068100b2-gzip%22	https://themesbrand.com/minia/layouts/assets/libs/nouislider/nouislider.min.css	C:/Webs/TemplateMania/themesbrand.com/minia/layouts/assets/libs/nouislider/nouislider.min.css	(from https://themesbrand.com/minia/layouts/extended-rangeslider.html)
12:42:45	26102/26102	---M-Z	200	added ('OK')	application/javascript	etag:%2265f6-5c4f5068100b2-gzip%22	https://themesbrand.com/minia/layouts/assets/libs/nouislider/nouislider.min.js	C:/Webs/TemplateMania/themesbrand.com/minia/layouts/assets/libs/nouislider/nouislider.min.js	(from https://themesbrand.com/minia/layouts/extended-rangeslider.html)
12:42:45	2235/2235	---M-Z	200	added ('OK')	application/javascript	etag:%228bb-5c4f506819cf6-gzip%22	https://themesbrand.com/minia/layouts/assets/libs/wnumb/wNumb.min.js	C:/Webs/TemplateMania/themesbrand.com/minia/layouts/assets/libs/wnumb/wNumb.min.js	(from https://themesbrand.com/minia/layouts/extended-rangeslider.html)
12:42:46	3885/3885	---M-Z	200	added ('OK')	application/javascript	etag:%22f2d-5c4f5067ece26-gzip%22	https://themesbrand.com/minia/layouts/assets/js/pages/rangeslider.init.js	C:/Webs/TemplateMania/themesbrand.com/minia/layouts/assets/js/pages/rangeslider.init.js	(from https://themesbrand.com/minia/layouts/extended-rangeslider.html)
12:42:46	22627/22627	---M-Z	200	added ('OK')	text/css	etag:%225863-5c4f506814ed4-gzip%22	https://themesbrand.com/minia/layouts/assets/libs/sweetalert2/sweetalert2.min.css	C:/Webs/TemplateMania/themesbrand.com/minia/layouts/assets/libs/sweetalert2/sweetalert2.min.css	(from https://themesbrand.com/minia/layouts/extended-sweet-alert.html)
12:42:47	41062/41062	---M-Z	200	added ('OK')	application/javascript	etag:%22a066-5c4f506814ed4-gzip%22	https://themesbrand.com/minia/layouts/assets/libs/sweetalert2/sweetalert2.min.js	C:/Webs/TemplateMania/themesbrand.com/minia/layouts/assets/libs/sweetalert2/sweetalert2.min.js	(from https://themesbrand.com/minia/layouts/extended-sweet-alert.html)
12:42:47	3818/3818	---M-Z	200	added ('OK')	application/javascript	etag:%22eea-5c67448880e52-gzip%22	https://themesbrand.com/minia/layouts/assets/js/pages/sweetalert.init.js	C:/Webs/TemplateMania/themesbrand.com/minia/layouts/assets/js/pages/sweetalert.init.js	(from https://themesbrand.com/minia/layouts/extended-sweet-alert.html)
12:42:48	4084/4084	---M-Z	200	added ('OK')	application/javascript	etag:%22ff4-5c4f5067efd07-gzip%22	https://themesbrand.com/minia/layouts/assets/libs/@curiosityx/bootstrap-session-timeout/index.js	C:/Webs/TemplateMania/themesbrand.com/minia/layouts/assets/libs/@curiosityx/bootstrap-session-timeout/index.js	(from https://themesbrand.com/minia/layouts/extended-session-timeout.html)
12:42:48	300/300	---M-Z	200	added ('OK')	application/javascript	etag:%2212c-5c4f5067ece26-gzip%22	https://themesbrand.com/minia/layouts/assets/js/pages/session-timeout.init.js	C:/Webs/TemplateMania/themesbrand.com/minia/layouts/assets/js/pages/session-timeout.init.js	(from https://themesbrand.com/minia/layouts/extended-session-timeout.html)
12:42:48	14022/14022	---M-Z	200	added ('OK')	application/javascript	etag:%2236c6-5c4f506814ed4-gzip%22	https://themesbrand.com/minia/layouts/assets/libs/rater-js/index.js	C:/Webs/TemplateMania/themesbrand.com/minia/layouts/assets/libs/rater-js/index.js	(from https://themesbrand.com/minia/layouts/extended-rating.html)
12:42:49	1208/1208	---M-Z	200	added ('OK')	application/javascript	etag:%224b8-5c4f5067ece26-gzip%22	https://themesbrand.com/minia/layouts/assets/js/pages/rating.init.js	C:/Webs/TemplateMania/themesbrand.com/minia/layouts/assets/js/pages/rating.init.js	(from https://themesbrand.com/minia/layouts/extended-rating.html)
12:42:49	21412/21412	---M-Z	200	added ('OK')	text/css	etag:%2253a4-5c4f5067f3b88-gzip%22	https://themesbrand.com/minia/layouts/assets/libs/alertifyjs/build/css/alertify.min.css	C:/Webs/TemplateMania/themesbrand.com/minia/layouts/assets/libs/alertifyjs/build/css/alertify.min.css	(from https://themesbrand.com/minia/layouts/extended-notifications.html)
12:42:50	1570/1570	---M-Z	200	added ('OK')	text/css	etag:%22622-5c4f5067f4b29-gzip%22	https://themesbrand.com/minia/layouts/assets/libs/alertifyjs/build/css/themes/default.min.css	C:/Webs/TemplateMania/themesbrand.com/minia/layouts/assets/libs/alertifyjs/build/css/themes/default.min.css	(from https://themesbrand.com/minia/layouts/extended-notifications.html)
12:42:50	36978/36978	---M-Z	200	added ('OK')	application/javascript	etag:%229072-5c4f5067f3b88-gzip%22	https://themesbrand.com/minia/layouts/assets/libs/alertifyjs/build/alertify.min.js	C:/Webs/TemplateMania/themesbrand.com/minia/layouts/assets/libs/alertifyjs/build/alertify.min.js	(from https://themesbrand.com/minia/layouts/extended-notifications.html)
12:42:51	1020/1020	---M-Z	200	added ('OK')	application/javascript	etag:%223fc-5c4f5067ece26-gzip%22	https://themesbrand.com/minia/layouts/assets/js/pages/notification.init.js	C:/Webs/TemplateMania/themesbrand.com/minia/layouts/assets/js/pages/notification.init.js	(from https://themesbrand.com/minia/layouts/extended-notifications.html)
12:42:51	6049/6049	---M-Z	200	added ('OK')	application/javascript	etag:%2217a1-5c4f506814ed4-gzip%22	https://themesbrand.com/minia/layouts/assets/libs/pristinejs/pristine.min.js	C:/Webs/TemplateMania/themesbrand.com/minia/layouts/assets/libs/pristinejs/pristine.min.js	(from https://themesbrand.com/minia/layouts/form-validation.html)
12:42:51	964/964	---M-Z	200	added ('OK')	application/javascript	etag:%223c4-5c4f5067ebe86-gzip%22	https://themesbrand.com/minia/layouts/assets/js/pages/form-validation.init.js	C:/Webs/TemplateMania/themesbrand.com/minia/layouts/assets/js/pages/form-validation.init.js	(from https://themesbrand.com/minia/layouts/form-validation.html)
12:42:52	7666/7666	---M-Z	200	added ('OK')	text/css	etag:%221df2-5f33b9466c462-gzip%22	https://themesbrand.com/minia/layouts/assets/libs/choices.js/public/assets/styles/choices.min.css	C:/Webs/TemplateMania/themesbrand.com/minia/layouts/assets/libs/choices.js/public/assets/styles/choices.min.css	(from https://themesbrand.com/minia/layouts/form-advanced.html)
